Variable;Position;Label;Measurement Level;Role;Column Width;Alignment;Print Format;Write Format
W24_Q95;5606;Soziale Kontakte: Haeufigkeit ausgetauscht/Kontakt gehalten;Nominal;Input;8;Right;F25;F25
W24_Q96;5607;Risikobereitschaft;Nominal;Input;8;Right;F20;F20
W24_Q97A1;5608;Psychologie: habe Leben selbst in der Hand;Nominal;Input;8;Right;F27;F27
W24_Q97A2;5609;Psychologie: Belohnung durch Anstrengung;Nominal;Input;8;Right;F27;F27
W24_Q97A3;5610;Psychologie: Fremdbestimmung;Nominal;Input;8;Right;F27;F27
W24_Q97A4;5611;Psychologie: Schicksal;Nominal;Input;8;Right;F27;F27
W24_Q106A1;5612;PTV: OEVP;Nominal;Input;8;Right;F26;F26
W24_Q106A2;5613;PTV: SPOE;Nominal;Input;8;Right;F26;F26
W24_Q106A3;5614;PTV: FPOE;Nominal;Input;8;Right;F26;F26
W24_Q106A4;5615;PTV: Gruene;Nominal;Input;8;Right;F26;F26
W24_Q106A5;5616;PTV: NEOS;Nominal;Input;8;Right;F26;F26
W24_Q106A6;5617;PTV: Team HC Strache (DAOE);Nominal;Input;8;Right;F26;F26
W24_Q107;5618;Wahlabsicht (Sonntagsfrage);Nominal;Input;8;Right;F40;F40
W24_Q108;5619;Lebenszufriedenheit;Nominal;Input;8;Right;F25;F25
W25_Q7A1;5620;Personen im Haushalt: Partner(in);Nominal;Input;8;Right;F13;F13
W25_Q7A2;5621;Personen im Haushalt: Kinder 0-14 Jahre;Nominal;Input;8;Right;F13;F13
W25_Q7A3;5622;Personen im Haushalt: Kinder aelter 14 Jahre;Nominal;Input;8;Right;F13;F13
W25_Q7A4;5623;Personen im Haushalt: keine der Genannten;Nominal;Input;8;Right;F13;F13
W25_Q11;5624;Erwerbstaetigkeit aktuell;Nominal;Input;8;Right;F40;F40
W25_Q12A1;5625;Dauer: Erwerbstaetig (Monate);Nominal;Input;8;Right;F8;F8
W25_Q12A2;5626;Dauer: Davon: Kurzarbeit (Monate);Nominal;Input;8;Right;F8;F8
W25_Q12A3;5627;Dauer: Davon: Home-Office (Monate);Nominal;Input;8;Right;F8;F8
W25_Q12A4;5628;Dauer: Arbeitslos (Monate);Nominal;Input;8;Right;F8;F8
W25_Q12A5;5629;Dauer: Pensionist*in (Monate);Nominal;Input;8;Right;F8;F8
W25_Q12A6;5630;Dauer: Schueler/in, Student/in, Bildungskarenz (Monate);Nominal;Input;8;Right;F8;F8
W25_Q13A1;5631;Gesundheitliche Gefahr: Fuer mich persoenlich;Nominal;Input;8;Right;F17;F17
W25_Q13A2;5632;Gesundheitliche Gefahr: Fuer die oesterreichische Bevoelkerung;Nominal;Input;8;Right;F17;F17
W25_Q14A1;5633;Wirtschaftliche Gefahr: Fuer mich persoenlich;Nominal;Input;8;Right;F17;F17
W25_Q14A2;5634;Wirtschaftliche Gefahr: Fuer die oesterreichische Bevoelkerung;Nominal;Input;8;Right;F17;F17
W25_Q15A1;5635;Anzahl der Infizierten (amtlich);Scale;Input;8;Right;F12;F12
W25_Q15A2;5636;Anzahl der Infizierten (eigene Einschaetzung);Scale;Input;8;Right;F12;F12
W25_Q16;5637;Massnahmen der Regierung: Angemessenheit;Nominal;Input;8;Right;F32;F32
W25_Q17;5638;Massnahmen der Regierung: Effektivitaet;Nominal;Input;8;Right;F29;F29
W25_Q18;5639;Geschaetzte Dauer der Krise;Nominal;Input;8;Right;F19;F19
W25_Q19;5640;Geschaetzte Dauer der Krise: Mehr als 6 Monate;Nominal;Input;8;Right;F19;F19
W25_Q20A1;5641;Massnahme: Einschraenkung von Kontakten ausserhalb des Haushalts;Nominal;Input;8;Right;F40;F40
W25_Q20A2;5642;Massnahme: Schliessung von Gaststaetten, Cafés, Bars und Restaurants;Nominal;Input;8;Right;F40;F40
W25_Q20A3;5643;Massnahme: Verbot von Veranstaltungen mit vielen Teilnehmer*innen;Nominal;Input;8;Right;F40;F40
W25_Q20A4;5644;Massnahme: Schliessung von Volks- und hoeheren Schulen;Nominal;Input;8;Right;F40;F40
W25_Q20A5;5645;Massnahme: Schliessung von Kindergaerten und Kindertagesstaetten;Nominal;Input;8;Right;F40;F40
W25_Q20A6;5646;Massnahme: Schliessung aller Geschaefte abseits der Grundversorgung;Nominal;Input;8;Right;F40;F40
W25_Q20A7;5647;Massnahme: Einschraenkung der Reisefreiheit;Nominal;Input;8;Right;F40;F40
W25_Q20A8;5648;Massnahme: Weitgehendes Betretungsverbot des oeffentlichen Raums;Nominal;Input;8;Right;F40;F40
W25_Q20A9;5649;Massnahme: Maskenpflicht in Geschaeften und oeffentlichen Verkehrsmitteln;Nominal;Input;8;Right;F40;F40
W25_Q20A10;5650;Massnahmen: Naechtliche Aussgangsbeschraenkungen;Nominal;Input;8;Right;F40;F40
W25_Q20A11;5651;Massnahme: Zutritt zu Veranstaltungen nur fuer Genesene und Geimpfte;Nominal;Input;8;Right;F40;F40
W25_Q20A12;5652;Massnahme: Zutritt zur Gastronomie nur fuer Genesene und Geimpfte;Nominal;Input;8;Right;F40;F40
W25_Q20A13;5653;Massnahme: Verpflichtende 3-G-Regel am Arbeitsplatz;Nominal;Input;8;Right;F40;F40
W25_Q21;5654;Corona-Test: Haeufigkeit in den letzten vier Wochen;Nominal;Input;8;Right;F34;F34
W25_Q22;5655;Corona-Test: Haeufigkeit [Wenn mehr als 4 Mal];Nominal;Input;8;Right;F15;F15
W25_Q23A1;5656;Corona-Tests: Effektive Massnahme gegen Corona;Nominal;Input;8;Right;F27;F27
W25_Q23A2;5657;Corona-Tests: Ergebnis ist zuverlaessig;Nominal;Input;8;Right;F27;F27
W25_Q23A3;5658;Corona-Test: Moeglich sich schnell testen zu lassen;Nominal;Input;8;Right;F27;F27
W25_Q23A4;5659;Corona-Tests: Tests sollen fuer Ungeimpfte kostenpflichtig sein.;Nominal;Input;8;Right;F27;F27
W25_Q23A5;5660;Corona-Tests: Tests sollen fuer alle kostenpflichtig sein.;Nominal;Input;8;Right;F27;F27
W25_Q24;5661;Anzahl Kontakpersonen: Letzte Woche;Nominal;Input;8;Right;F40;F40
W25_Q25;5662;Gesundheitszustand;Nominal;Input;8;Right;F17;F17
W25_Q27;5663;Corona-Diagnose: Respondent;Nominal;Input;8;Right;F40;F40
W25_Q28;5664;Corona positiv: Wieder genesen?;Nominal;Input;8;Right;F12;F12
W25_Q29;5665;Corona-Diagnose: Direkter persoenlicher Kontakt;Nominal;Input;8;Right;F40;F40
W25_Q30;5666;Bereits gegen Corona geimpft;Nominal;Input;8;Right;F35;F35
W25_Q31;5667;Geimpft: welcher Impfstoff;Nominal;Input;8;Right;F30;F30
W25_Q32;5668;Geimpft: zwei Impfungen;Nominal;Input;8;Right;F12;F12
W25_Q33A1;5669;Impfen: ehestmoeglich;Nominal;Input;8;Right;F27;F27
W25_Q33A2;5670;Impfen: Impfpflicht fuer alle;Nominal;Input;8;Right;F27;F27
W25_Q33A3;5671;Impfen: gratis Impfstoff;Nominal;Input;8;Right;F27;F27
W25_Q33A4;5672;Impfen: Impfpflicht fuer Berufsgruppen mit hohem Risiko;Nominal;Input;8;Right;F27;F27
W25_Q33A5;5673;Impfen: eigene Kinder ehestmoeglich impfen;Nominal;Input;8;Right;F27;F27
W25_Q33A6;5674;Impfen: Geimpfte sollen in ihrem Familien- und Bekanntenkreis Ueberzeugungsarbei;Nominal;Input;8;Right;F27;F27
W25_Q33A7;5675;Impfen: Meisten Personen in meinem Umfeld sind bereit sich impfen zu lassen;Nominal;Input;8;Right;F27;F27
W25_Q34A1;5676;Aussage: Mache mir Sorgen ueber unvorhergesehene Nebenwirkungen der Impfung;Nominal;Input;8;Right;F27;F27
W25_Q34A2;5677;Aussage: Verlasse mich lieber auf mein Immunsystem als auf eine Impfung;Nominal;Input;8;Right;F27;F27
W25_Q34A3;5678;Aussage: Fuehle mich gut ueber die Wirkweise der Impfstoffe informiert;Nominal;Input;8;Right;F27;F27
W25_Q34A4;5679;Aussage: Die Impfung erlaubt mir ein Leben wie vor der Pandemie.;Nominal;Input;8;Right;F27;F27
W25_Q34A5;5680;Aussage: Mit einer Impfung kann ich andere schuetzen.;Nominal;Input;8;Right;F27;F27
W25_Q34A6;5681;Aussage: Lasse mich impfen, wenn andere sich zuerst impfen lassen;Nominal;Input;8;Right;F27;F27
W25_Q34A7;5682;Aussage: Mit einer Impfung kann ich mich selbst schuetzen.;Nominal;Input;8;Right;F27;F27
W25_Q34A8;5683;Aussage: Behoerdlich zugelassene Impfungen sind sicher.;Nominal;Input;8;Right;F27;F27
W25_Q34A9;5684;Aussage: Behoerden informieren hinreichend ueber Wirkungsweise der Impfstoffe;Nominal;Input;8;Right;F27;F27
W25_Q34A10;5685;Aussage: Mein Alltag ist zu stressig, ich habe keine Zeit fuer eine Impfung.;Nominal;Input;8;Right;F27;F27
W25_Q35A1;5686;Impfbereitschaft: BioNTech-Pfizer;Nominal;Input;8;Right;F37;F37
W25_Q35A2;5687;Impfbereitschaft: AstraZeneca;Nominal;Input;8;Right;F37;F37
W25_Q35A3;5688;Impfbereitschaft: Moderna;Nominal;Input;8;Right;F37;F37
W25_Q35A4;5689;Impfbereitschaft: Johnson & Johnson;Nominal;Input;8;Right;F37;F37
W25_Q35A5;5690;Impfbereitschaft: Sputnik V;Nominal;Input;8;Right;F37;F37
W25_Q36A1;5691;7C: Bin ueberzeugt, dass Behoerden nur wirksame und sichere Impfstoffe zulassen;Nominal;Input;8;Right;F31;F31
W25_Q36A2;5692;7C: Lasse mich impfen, weil zu riskant, Infektionskrankheiten zu kriegen;Nominal;Input;8;Right;F31;F31
W25_Q36A3;5693;7C: Impfungen so wichtig, dass ich andere Sachen fuer Impfung zurueckstelle;Nominal;Input;8;Right;F31;F31
W25_Q36A4;5694;7C: Lasse mich nur impfen, wenn Vorteile deutlich die Risiken ueberwiegen;Nominal;Input;8;Right;F31;F31
W25_Q36A5;5695;7C: Sehe Impfen als gemeinschaftliche Aufgabe gegen die Verbreitung von Krankhei;Nominal;Input;8;Right;F31;F31
W25_Q36A6;5696;7C: Sollte moeglich sein, Personen zu bestrafen, die Impfempfehlungen nicht folg;Nominal;Input;8;Right;F31;F31
W25_Q36A7;5697;7C: Impfungen verursachen Erkrankungen und Allergien, schlimmer, als die Krankhe;Nominal;Input;8;Right;F31;F31
W25_Q37A1;5698;Auswirkungen: Vergesse Wochentag;Nominal;Input;8;Right;F27;F27
W25_Q37A2;5699;Auswirkungen: Fehlt Kontakt;Nominal;Input;8;Right;F27;F27
W25_Q37A3;5700;Auswirkungen: Dinge tun, fuer die sonst keine Zeit;Nominal;Input;8;Right;F27;F27
W25_Q37A4;5701;Auswirkungen: Konflikte in Beziehung/Familie;Nominal;Input;8;Right;F27;F27
W25_Q38A1;5702;Depressivitaet: ruhig und gelassen;Nominal;Input;8;Right;F18;F18
W25_Q38A2;5703;Depressivitaet: einsam;Nominal;Input;8;Right;F18;F18
W25_Q38A3;5704;Depressivitaet: aergerlich;Nominal;Input;8;Right;F18;F18
W25_Q38A4;5705;Depressivitaet: so niedergeschlagen;Nominal;Input;8;Right;F18;F18
W25_Q38A5;5706;Depressivitaet: gluecklich;Nominal;Input;8;Right;F18;F18
W25_Q38A6;5707;Depressivitaet: sehr nervoes;Nominal;Input;8;Right;F18;F18
W25_Q38A7;5708;Depressivitaet: aengstlich;Nominal;Input;8;Right;F18;F18
W25_Q38A8;5709;Depressivitaet: bedrueckt und traurig;Nominal;Input;8;Right;F18;F18
W25_Q38A9;5710;Depressivitaet: voller Energie;Nominal;Input;8;Right;F18;F18
W25_Q39A1;5711;Aussage: Kinderbetreuung stellt Problem dar;Nominal;Input;8;Right;F27;F27
W25_Q40A1;5712;Zuhause verlassen: Arbeit;Nominal;Input;8;Right;F18;F18
W25_Q40A2;5713;Zuhause verlassen: Sport;Nominal;Input;8;Right;F18;F18
W25_Q40A3;5714;Zuhause verlassen: Freunde oder Verwandte treffen;Nominal;Input;8;Right;F18;F18
W25_Q40A4;5715;Zuhause verlassen: Medikamente, medizinische Versorgung, Pflege, Hilfe;Nominal;Input;8;Right;F18;F18
W25_Q40A5;5716;Zuhause verlassen: Essen einkaufen;Nominal;Input;8;Right;F18;F18
W25_Q40A6;5717;Zuhause verlassen: Haustier ausfuehren;Nominal;Input;8;Right;F18;F18
W25_Q40A7;5718;Zuhause verlassen: Langeweile im Haus/um Freiheit zu geniessen;Nominal;Input;8;Right;F18;F18
W25_Q40A8;5719;Zuhause verlassen: Sonstige Besorgungen;Nominal;Input;8;Right;F18;F18
W25_Q40A9;5720;Zuhause verlassen: Andere Gruende;Nominal;Input;8;Right;F18;F18
W25_Q41A1;5721;Meinung anderer Oesterreicher: Geschaefte sollen geschlossen bleiben;Nominal;Input;8;Right;F39;F39
W25_Q41A2;5722;Meinung anderer Oesterreicher: Alle muessen zu Hause bleiben;Nominal;Input;8;Right;F39;F39
W25_Q41A3;5723;Meinung anderer Oesterreicher: Nicht-Einhaltung von Massnahmen bestrafen;Nominal;Input;8;Right;F39;F39
W25_Q41A4;5724;Meinung anderer Oesterreicher: Alle muessen 1m Abstand halten;Nominal;Input;8;Right;F39;F39
W25_Q41A5;5725;Meinung anderer Oesterreicher: Verletzungen muessen vermieden werden;Nominal;Input;8;Right;F39;F39
W25_Q41A6;5726;Meinung anderer Oesterreicher: Schutzmasken im oeffentlichen Raum tragen;Nominal;Input;8;Right;F39;F39
W25_Q41A7;5727;Meinung anderer Oesterreicher: Alle muessen sich gegen das Coronavirus impfen la;Nominal;Input;8;Right;F39;F39
W25_Q41A8;5728;Meinung anderer Oesterreicher: Alle muessen sich regelmaessig auf das Coronaviru;Nominal;Input;8;Right;F39;F39
W25_Q42A1;5729;Verhalten anderer Oesterreicher: Bleiben zu Hause;Nominal;Input;8;Right;F37;F37
W25_Q42A2;5730;Verhalten anderer Oesterreicher: Halten Abstand;Nominal;Input;8;Right;F37;F37
W25_Q42A3;5731;Verhalten anderer Oesterreicher: Vermeiden Verletzungen;Nominal;Input;8;Right;F37;F37
W25_Q42A4;5732;Verhalten anderer Oesterreicher: Tragen Schutzmasken;Nominal;Input;8;Right;F37;F37
W25_Q42A5;5733;Verhalten anderer Oesterreicher: Sie haben sich gegen das Coronavirus impfen las;Nominal;Input;8;Right;F37;F37
W25_Q42A6;5734;Verhalten anderer Oesterreicher: Sie testen sich regelmaessig auf das Coronaviru;Nominal;Input;8;Right;F37;F37
W25_Q43A1;5735;Eigenes Verhalten: Zu Hause bleiben;Nominal;Input;8;Right;F16;F16
W25_Q43A2;5736;Eigenes Verhalten: Abstand halten;Nominal;Input;8;Right;F16;F16
W25_Q43A3;5737;Eigenes Verhalten: Verletzungen vermeiden;Nominal;Input;8;Right;F16;F16
W25_Q43A4;5738;Eigenes Verhalten: Schutzmaske tragen;Nominal;Input;8;Right;F16;F16
W25_Q44A1;5739;Chance: Zusammenhalt hat sich erhoeht;Nominal;Input;8;Right;F27;F27
W25_Q44A2;5740;Chance: Gut fuer Umwelt und Klima;Nominal;Input;8;Right;F27;F27
W25_Q44A3;5741;Chance: Umstellung auf Online-Kommunikation;Nominal;Input;8;Right;F27;F27
W25_Q45A1;5742;Gemeinschaftsgefuehl: Geben alle unser Bestes;Nominal;Input;8;Right;F27;F27
W25_Q45A2;5743;Gemeinschaftsgefuehl: Einig, dass Zusammenhalt wichtig;Nominal;Input;8;Right;F27;F27
W25_Q45A3;5744;Gemeinschaftsgefuehl: Ruecken zusammen, um Schwache zu schuetzen;Nominal;Input;8;Right;F27;F27
W25_Q46;5745;Politikinteresse;Nominal;Input;8;Right;F26;F26
W25_Q47A1;5746;Vertrauen: ORF;Nominal;Input;8;Right;F29;F29
W25_Q47A2;5747;Vertrauen: Polizei;Nominal;Input;8;Right;F29;F29
W25_Q47A3;5748;Vertrauen: Parlament;Nominal;Input;8;Right;F29;F29
W25_Q47A4;5749;Vertrauen: Gesundheitswesen;Nominal;Input;8;Right;F29;F29
W25_Q47A5;5750;Vertrauen: Bundesregierung;Nominal;Input;8;Right;F29;F29
W25_Q47A6;5751;Vertrauen: Bundesheer;Nominal;Input;8;Right;F29;F29
W25_Q47A7;5752;Vertrauen: EU;Nominal;Input;8;Right;F29;F29
W25_Q47A8;5753;Vertrauen: Wissenschaft und Forschung;Nominal;Input;8;Right;F29;F29
W25_Q47A9;5754;Vertrauen: Landesregierung;Nominal;Input;8;Right;F29;F29
W25_Q47A10;5755;Vertrauen: Pharmaunternehmen;Nominal;Input;8;Right;F29;F29
W25_Q48A1;5756;Aussage: Einfache Leute verbindet gesunder Menschenverstand im Alltag;Nominal;Input;8;Right;F27;F27
W25_Q48A2;5757;Aussage: Einfache Leute verbindet ein guter und ehrlicher Charakter.;Nominal;Input;8;Right;F27;F27
W25_Q48A3;5758;Aussage: Wissenschafter sind nur auf ihren eigenen Vorteil aus.;Nominal;Input;8;Right;F27;F27
W25_Q48A4;5759;Aussage: Wissenschafter stecken mit Politik und Wirtschaft unter einer Decke.;Nominal;Input;8;Right;F27;F27
W25_Q48A5;5760;Aussage: Das Volk sollte Einfluss auf die Arbeit von Wissenschaftern haben.;Nominal;Input;8;Right;F27;F27
W25_Q48A6;5761;Aussage: Leute wie ich sollten mitentscheiden, wozu Wissenschafter forschen;Nominal;Input;8;Right;F27;F27
W25_Q48A7;5762;Aussage: Im Zweifel eher einfachen Menschen als Wissenschaftern vertrauen;Nominal;Input;8;Right;F27;F27
W25_Q48A8;5763;Aussage: Verlass eher auf Menschenverstand als Wissenschaft;Nominal;Input;8;Right;F27;F27
W25_Q49;5764;Demokratiezufriedenheit: Oesterreich;Nominal;Input;8;Right;F20;F20
W25_Q50A1;5765;Aussage: Akzeptabel hoehere Steuern zu zahlen;Nominal;Input;8;Right;F27;F27
W25_Q50A2;5766;Aussage: Lebensweise aendern;Nominal;Input;8;Right;F27;F27
W25_Q50A3;5767;Aussage: Wichtigeres als Corona im Leben;Nominal;Input;8;Right;F27;F27
W25_Q50A4;5768;Aussage: Behauptungen ueber Corona uebertrieben;Nominal;Input;8;Right;F27;F27
W25_Q50A5;5769;Aussage: Solange andere Verhalten nicht aendern keine Verhaltensaenderung;Nominal;Input;8;Right;F27;F27
W25_Q50A6;5770;Aussage: Alles in allem empfinde ich die Corona-Massnahmen als gerecht;Nominal;Input;8;Right;F27;F27
W25_Q50A7;5771;Aussage: Die meisten in meinem Umfeld sind bereit, ihre Lebensweise zu aendern;Nominal;Input;8;Right;F27;F27
W25_Q50A8;5772;Aussage: Massnahmen zur Eindaemmung des Coronavirus waren Fehler;Nominal;Input;8;Right;F27;F27
W25_Q50A9;5773;Aussage: Regierung uebertreibt hinsichtlich gesundheitlicher Gefahr;Nominal;Input;8;Right;F27;F27
W25_Q50A10;5774;Aussage: Das Coronavirus ist gefaehrlicher als eine normale Grippe;Nominal;Input;8;Right;F27;F27
W25_Q51;5775;Zufriedenheit Bundesregierung: Bilanz;Nominal;Input;8;Right;F20;F20
W25_Q52;5776;Links-Rechts-Selbsteinstufung;Nominal;Input;8;Right;F12;F12
W25_Q53A1;5777;Konflikt zwischen: Armen und Reichen;Nominal;Input;8;Right;F23;F23
W25_Q53A2;5778;Konflikt zwischen: Arbeitern und Mittelstand;Nominal;Input;8;Right;F23;F23
W25_Q53A3;5779;Konflikt zwischen: Arbeitgebern und Arbeitnehmern;Nominal;Input;8;Right;F23;F23
W25_Q53A4;5780;Konflikt zwischen: Jungen und Alten;Nominal;Input;8;Right;F23;F23
W25_Q53A5;5781;Konflikt zwischen: Geb. Oesterreichern und Menschen mit Migrationshintergrund;Nominal;Input;8;Right;F23;F23
W25_Q53A6;5782;Konflikt zwischen Geimpften und Ungeimpften;Nominal;Input;8;Right;F23;F23
W25_Q54A1;5783;Arbeitsleben nach Corona: Freie Wahl ob Home-Office;Nominal;Input;8;Right;F16;F16
W25_Q54A2;5784;Arbeitsleben nach Corona: Freie Wahl der Arbeitszeiten;Nominal;Input;8;Right;F16;F16
W25_Q54A3;5785;Arbeitsleben nach Corona: Freie Wahl ob Teilzeit oder Vollzeit;Nominal;Input;8;Right;F16;F16
W25_Q54A4;5786;Arbeitsleben nach Corona: Krankschreibungen sollten vereinfacht werden;Nominal;Input;8;Right;F16;F16
W25_Q54A5;5787;Arbeitsleben nach Corona: mehr Telekommunikation und digitale Loesungen;Nominal;Input;8;Right;F16;F16
W25_Q54A6;5788;Arbeitsleben nach Corona: weniger Dienstreisen und Aussentermine;Nominal;Input;8;Right;F16;F16
W25_Q54A7;5789;Arbeitsleben nach Corona: Arbeits- und Privatleben sollten klar getrennt sein;Nominal;Input;8;Right;F16;F16
W25_Q54A8;5790;Arbeitsleben nach Corona: Moeglichkeit zum Abstandhalten;Nominal;Input;8;Right;F16;F16
W25_Q54A9;5791;Arbeitsleben nach Corona: mehr Kontrollmoeglichkeiten fuer Arbeitgeber;Nominal;Input;8;Right;F16;F16
W25_Q55A1;5792;Jobattribut-Praeferenz: Ein sicherer Arbeitsplatz;Nominal;Input;8;Right;F14;F14
W25_Q55A2;5793;Jobattribut-Praeferenz: Ein hohes Einkommen;Nominal;Input;8;Right;F14;F14
W25_Q55A3;5794;Jobattribut-Praeferenz: Ein Job, bei dem man anderen Menschen helfen kann;Nominal;Input;8;Right;F14;F14
W25_Q55A4;5795;Jobattribut-Praeferenz: Ein Job, der es einem erlaubt, eigenstaendig zu arbeiten;Nominal;Input;8;Right;F14;F14
W25_Q55A5;5796;Jobattribut-Praeferenz: Ein Job, der es einem erlaubt, neue Dinge zu lernen;Nominal;Input;8;Right;F14;F14
W25_Q55A6;5797;Jobattribut-Praeferenz: Ein Job, der einem viel Freizeit laesst;Nominal;Input;8;Right;F14;F14
W25_Q55A7;5798;Jobattribut-Praeferenz: Ein Job, der es einem erlaubt, kreativ zu sein;Nominal;Input;8;Right;F14;F14
W25_Q55A8;5799;Jobattribut-Praeferenz: Viel Kontakt mit anderen Menschen;Nominal;Input;8;Right;F14;F14
W25_Q55A9;5800;Jobattribut-Praeferenz: Ein Job, der einem ein gutes Selbstwertgefuehl gibt;Nominal;Input;8;Right;F14;F14
W25_Q55A10;5801;Jobattribut-Praeferenz: Arbeit und andere Verpflichtungen unter einem Hut;Nominal;Input;8;Right;F14;F14
W25_Q56;5802;Lotto-Frage;Nominal;Input;8;Right;F21;F21
W25_Q57A1;5803;Aussage: Arbeit ist eine Pflicht gegenueber der Gesellschaft.;Nominal;Input;8;Right;F26;F26
W25_Q57A2;5804;Aussage: Arbeit immer vor Freizeit;Nominal;Input;8;Right;F26;F26
W25_Q57A3;5805;Aussage: Mann soll Geld verdienen, Frau sich um Haushalt kuemmern;Nominal;Input;8;Right;F26;F26
W25_Q59A1;5806;Arbeitsstunden: Jetzt pro Woche;Scale;Input;8;Right;F8;F8
W25_Q63A1;5807;Aenderung berufliche Situation: Home-Office;Nominal;Input;8;Right;F13;F13
W25_Q63A2;5808;Aenderung berufliche Situation: Abbau Zeitausgleich/Urlaub;Nominal;Input;8;Right;F13;F13
W25_Q63A3;5809;Aenderung berufliche Situation: Kuendigung;Nominal;Input;8;Right;F13;F13
W25_Q63A4;5810;Aenderung berufliche Situation: Stundenaufstockung;Nominal;Input;8;Right;F13;F13
W25_Q63A5;5811;Aenderung berufliche Situation: Kurzarbeit;Nominal;Input;8;Right;F13;F13
W25_Q63A6;5812;Aenderung berufliche Situation: Arbeitslosenunterstuetzung;Nominal;Input;8;Right;F13;F13
W25_Q63A7;5813;Aenderung berufliche Situation: Geld aus Haertefonds;Nominal;Input;8;Right;F13;F13
W25_Q63A8;5814;Aenderung berufliche Situation: aws-Kredit;Nominal;Input;8;Right;F13;F13
W25_Q63A9;5815;Aenderung berufliche Situation: Sozialhilfe;Nominal;Input;8;Right;F13;F13
W25_Q63A10;5816;Aenderung berufliche Situation: keine Arbeit und keine staatliche Unterstuetzung;Nominal;Input;8;Right;F13;F13
W25_Q63A11;5817;Aenderung berufliche Situation: keine der genannten Aspekte;Nominal;Input;8;Right;F13;F13
W25_Q63A12;5818;Aenderung berufliche Situation: keine Angabe;Nominal;Input;8;Right;F13;F13
W25_Q65;5819;Aktuelles persoenliches Einkommen;Nominal;Input;8;Right;F24;F24
W25_Q69;5820;Aktuelles Haushaltseinkommen;Nominal;Input;8;Right;F26;F26
W25_Q70;5821;Finanzielles Auskommen: Februar 2020;Nominal;Input;8;Right;F29;F29
W25_Q71;5822;Finanzielles Auskommen: Aktuell;Nominal;Input;8;Right;F29;F29
W25_Q72A1;5823;Haushaltsgegenstaende: Gute Zeit zu kaufen;Nominal;Input;8;Right;F29;F29
W25_Q73A1;5824;Mediennutzung: Kronen Zeitung oder www.krone.at;Nominal;Input;8;Right;F25;F25
W25_Q73A2;5825;Mediennutzung: Der Standard oder derstandard.at;Nominal;Input;8;Right;F25;F25
W25_Q73A3;5826;Mediennutzung: Die Presse oder diepresse.com;Nominal;Input;8;Right;F25;F25
W25_Q73A4;5827;Mediennutzung: Oesterreich oder oe24.at;Nominal;Input;8;Right;F25;F25
W25_Q73A5;5828;Mediennutzung: Kurier oder kurier.at;Nominal;Input;8;Right;F25;F25
W25_Q73A6;5829;Mediennutzung: Salzburger Nachrichten oder salzburg.at;Nominal;Input;8;Right;F25;F25
W25_Q73A7;5830;Mediennutzung: Sonstige oesterreichische Tageszeitungen;Nominal;Input;8;Right;F25;F25
W25_Q73A8;5831;Mediennutzung: orf.at;Nominal;Input;8;Right;F25;F25
W25_Q74A1;5832;Mediennutzung: ORF (Nachrichten);Nominal;Input;8;Right;F25;F25
W25_Q74A2;5833;Mediennutzung: Privatfernsehen (Nachrichten);Nominal;Input;8;Right;F25;F25
W25_Q75A1;5834;Soziale Medien: Facebook;Nominal;Input;8;Right;F25;F25
W25_Q75A2;5835;Soziale Medien: Twitter;Nominal;Input;8;Right;F25;F25
W25_Q75A3;5836;Soziale Medien: Instagram;Nominal;Input;8;Right;F25;F25
W25_Q75A4;5837;Soziale Medien: Youtube;Nominal;Input;8;Right;F25;F25
W25_Q75A5;5838;Soziale Medien: WhatsApp;Nominal;Input;8;Right;F25;F25
